FName,LName,AreaCode,Phone,City,State,Zip,MaritalStatus,HasChild,Salary,Rate DOUBLE,SingleExemp,ChildExemp
Bella,Swan,304,160-1683,SMITHFIELD-typoMADISON LAKE,WV-typoMI,26437,S,N,33000,4.61,2000,0
Mar,Hilliard,801,130-1172,KANOSH,UT,84637,S,N,45500,7.0,2475,0
Anupan,Dorchak,351,196-1501,MARION,MA,2738,M,Y,57500,5.3,0,1000
Luai,DasSarma,864,155-1955,RIDGE SPRING,SC,29129,M,Y,61000,7.0,0,3300
Hidetsugu,Schaaf,701,103-1021,BANTRY,ND,58713,M,N,86500,2.7584395,0,0
Raja,Caluwe,802,116-1492,LYNDON CENTER,VT,5850,M,N,76500,4.5271287,0,0
Till,Nozawa,337,101-1595,BAKER,LA,70714,M,Y,13000,2.16,0,1000
Hueymin,Bruma,307,105-1739,ROCK SPRINGS,WY,82901,S,N,51500,0.0,0,0
Cherri,Torlone,256,138-1058,TOXEY,AL,36921,M,Y,97500,5.0,0,300
Allan,Bahr,401,181-1870,MANVILLE,RI,2838,M,N,41500,0.0,0,0
Isabella,Pordesch,217,103-1346,TAMAROA,IL,62888,M,N,81000,3.0,0,0
Lilian,Sekita,808,147-1452,HONOLULU,HI,96811,S,Y,22500,5.095395,1040,1040
Dayanand,Khoshnevisan,973,150-1299,MULLICA HILL,NJ,8062,M,N,15500,1.4,0,0
Chunho,Janousek,810,104-1122,BARTON CITY,MI,48705,M,N,34500,3.9,0,0
Natividad,Stauner,612,101-1555,NASHWAUK,MN,55769,M,N,91500,7.85,0,0
Tuval,Szanser,262,162-1951,GLENWOOD CITY,WI,54013,S,N,87000,5.958041,700,0
Anke,Linares,719,186-1606,CLARK,CO,80428,S,N,84500,4.63,0,0
Katsuro,Pinger,808,199-1718,HONOLULU,HI,96850,M,N,19000,4.4644737,0,0
Barinderpal,Sadowsky,203,169-1678,CANTON,CT,6019,M,N,27500,5.0,0,0
Estrella,Otterbein,401,185-1835,GREENE-typoMADISON LAKE,IA,2827,M,Y,65000,0.0,0,0
Wen,Groger,386,150-1602,PORT CHARLOTTE,FL,33953,S,N,56000,0.0,0,0
Fatimah,Klupsz,423,149-1625,CROSSVILLE,TN,38571,M,N,71000,0.0,0,0
Takayuki,Azzam,701,195-1561,FOREST RIVER,ND,58233,M,N,57500,2.4222646,0,0
Kemal,Smailagic,402,170-1072,LOUP CITY,NE,68853,M,Y,9500,3.8209128,0,103
Jine,Kohlhase,316,124-1971,NORTH FORT MYERS,KS-typoGA,67122,S,Y,68000,6.45,2250,2250
Patsy,Comyn,316,183-1396,OVERLAND PARK,KS,66212,S,Y,65000,6.45,2250,2250
Ward,Kratochvil,704,122-1884,GREENSBORO,NC,27410,S,Y,88500,7.589161,3300,3300
Hongyi,Baik,502,153-1662,KIRKSEY,KY,42054,M,N,34000,3.7222223,0,0
Grantham,Klimov,505,110-1063,SILVER CITY,NM,88061,M,N,16000,5.3,0,0
Jungyun,Monteverde,207,160-1816,PORTLAND,ME,4101,S,Y,64000,8.5,2850,2850
Weiwei,Kameda,615,119-1267,CHATTANOOGA,TN,37406,S,Y,19500,0.0,0,0
Narutoshi,Kiesel,701,158-1442,PLAZA,ND,58771,M,Y,13500,2.1,0,3300
Nick,Boese,520,183-1472,BULLHEAD CITY,AZ,86430,M,Y,28500,3.15675,0,2300
Yasutaka,Layer,803,116-1716,LANCASTER-typoALMONT,SC-typoGA,29722,S,Y,19000,7.0,3300,3300
Hiroya,Pierer,216,165-1900,CANAL FULTON-typoLA VETA,IA,44614,M,N,55000,2.3717437,0,0
Prasadram,Niland,614,129-1353,PETTISVILLE,OH,43553,S,N,6000,0.7451949,1300,0
Pinaki,Spieker,919,171-1135,GREENSBORO,NC,27407,S,N,100000,7.8304195,3300,0
Cay,Sudmann,860,151-1166,STERLING,CT,6377,S,Y,41000,5.0,12750,0
Michela,Stamenas,202,192-1078,WASHINGTON,DC,20375,M,Y,76000,9.0,0,1370
Herwig,Acevedo,815,112-1929,NORTH FORT MYERS,CT,60921,S,N,64000,3.0,2000,0
Dragos,Gavoille,334,142-1982,TUSKEGEE,AL,36083,M,N,67500,5.0,0,0
Demetrios,Michaeli,907,120-1420,GALENA,AK,99741,S,N,94000,0.0,0,0
Srikant,Geldenhuys,603,137-1804,DERRY,NH,3038,M,N,66500,0.0,0,0
Vania,Elston,769,134-1844,SIBLEY,MS,39165,M,Y,47000,5.0,0,1500
Jingyu,Svirbely,308,152-1433,MILLS,NE,68753,M,N,89000,6.84,0,0
Vojin,Suorsa,402,108-1123,HARTMAN,NE-typoWV,68959,S,N,72000,6.84,103,0
Desmond,Aoreira,406,126-1380,RADERSBURG,MT,59641,M,Y,70000,6.9,0,1900
Jerzy,Booker,720,152-1275,DENVER,CO,80295,M,N,10500,4.63,0,0
Watts,Boville,251,118-1650,MONTGOMERY,AL,36118,S,N,83000,5.0,1500,0
Billie,Bergeretti,402,188-1597,SCRIBNER-typoALMONT,NE-typoGA,68057,M,Y,45500,6.84,0,103
Tino,Carrera,319,136-1771,LANESBORO,IA,51451,M,Y,30500,4.872621,0,40
Dara,Spirn,308,131-1826,OGALLALA,NE,69153,S,Y,86500,6.84,103,103
Sergio,Lecce,541,166-2023,KLAMATH FALLS,OR,97602,M,N,24500,9.0,0,0
Raminder,Dullea,317,153-1705,LAFAYETTE,IN,47905,S,Y,75500,3.4,1000,1000
Yoshiki,Yoccoz,787,134-1231,CAGUAS,PR,726,M,Y,3000,0.0,0,0
Hidetaka,Ferretti,878,182-1872,TORRANCE,PA,15779,M,N,91500,3.07,0,0
Kersten,Sadanandan,769,132-1075,FOXWORTH,MS,39483,S,N,48500,5.0,6000,0
Raju,Barnhill,918,106-1861,WELLING,OK,74471,M,Y,19500,6.25,0,1000
Demosthenis,Simoni,316,194-1506,MADISON LAKE,KS-typoCT,66964,S,N,46500,6.45,2250,0
Jaturon,Salinas,304,130-1378,CHARLESTON,WV,25326,S,Y,50000,5.8,2000,2000
Yair,Trommer,787,101-1752,BAYAMON,PR,959,S,Y,43500,0.0,0,0
Ryouichi,Tulley,251,120-1326,BIRMINGHAM,AL,35277,M,Y,100000,5.0,0,300
Lihu,Iscoe,805,100-2054,PASADENA,CA,91109,M,N,58500,9.3,0,0
Rangaswamy,Philippatos,251,153-1817,GULF SHORES,AL,36542,M,Y,56500,5.0,0,300
Debin,Cornelius,812,127-1649,WALDRON,IN,46182,M,N,1500,3.4,0,0
Sammy,Potorti,787,121-1142,CAYEY,PR,737,S,Y,40500,0.0,0,0
Kavindra,Policriti,423,183-1141,PARIS,TN,38242,M,N,19000,0.0,0,0
Loay,Pintelas,732,145-1266,RIDGEWOOD,NJ,7450,S,N,51500,1.8967812,1000,0
Pohua,Yaku,309,186-1313,ELMWOOD PARK,IL,60707,S,Y,77000,3.0,2000,2000
Anup,Prior,605,153-1910,EGAN,SD,57024,S,N,37000,0.0,0,0
Hiryoung,Virbel,501,112-2020,SAINT PAUL,AR,72760,M,N,90000,7.0,0,0
Abhijit,Syre,201,127-1400,ALMONT,MI,8840,S,Y,64000,2.0939167,1000,1500
Enid,Reicke,304,159-1543,HUNTINGTON,WV,25715,S,N,86500,6.5,2000,0
Yehea,Postiff,808,188-1536,ELEELE,HI,96705,M,Y,34000,7.1684213,0,1040
Allison,Ushio,704,124-1732,STATE ROAD,NC,28676,S,Y,14000,6.0262237,3300,3300
Taoufik,Velasco,405,181-1492,HARTMAN,OK-typoGA,74720,S,Y,87000,6.25,1000,1000
Ergun,Chamillard,202,147-1615,HARTMAN,DC-typoNV,20572,M,N,39000,9.0,0,0
Gradimir,Randt,951,185-1334,CALIMESA,CA,92320,M,Y,16000,3.2854626,0,272
Yongjoon,Dicks,435,157-1975,VERNAL-typoALMONT,UT-typoNV,84078,M,N,51500,7.0,0,0
Jerald,Arbib,561,176-2020,ORLANDO,FL,32810,S,N,8500,0.0,0,0
Muli,Antognini,563,185-1867,CLEARFIELD,IA,50840,S,Y,38500,6.1076446,40,40
Bob,Zodik,719,186-1949,AURORA,CO,80041,M,N,99000,4.63,0,0
Krystyna,Bernsen,434,139-1102,MIDDLEBURG,VA,20118,S,Y,17000,5.75,900,900
Dainis,Pajarola,505,144-1461,QUEMADO,NM,87829,S,Y,73000,5.3,3300,3300
Jois,Chute,808,176-1405,NORTH FORT MYERS,IA,96725,M,N,97500,8.25,0,0
Pandu,Losee,701,184-1279,WILDROSE,ND,58795,M,Y,49000,2.3237302,0,3300
Delvan,Bahi,913,178-2035,KANSAS CITY,KS,66109,M,Y,11500,3.5,0,2250
Ferrante,Nannarelli,351,188-1242,SPRINGFIELD,MA,1119,S,Y,26000,5.3,3575,1000
Yasusi,Rayko,860,103-1184,WINDSOR,CT,6006,M,N,33000,5.0,0,0
Osman,Loizou,805,167-1658,MOUNT AUKUM,CA,95656,M,N,3500,1.0,0,0
Chyuan,Kruschinski,939,161-1083,SAN JUAN,PR,933,M,Y,87000,0.0,0,0
Jiansan,Bohlen,302,143-1069,NASSAU,DE,19969,S,Y,57000,5.7454543,110,110
Guang,Habermehl,802,126-1892,WARDSBORO,VT,5355,M,Y,87000,4.736031,0,3300
Wael,Granvilliers,907,142-1636,LA VETA,AK-typoGA,99826,M,Y,5500,0.0,0,0
Tomohiro,Cornu,570,198-1498,LAFAYETTE HILL,PA,19444,M,N,68000,3.07,0,0
Domiczi,Cap,541,145-1943,ASTORIA,OR,97103,S,Y,64500,9.0,159,159
Micheline,Koide,781,124-1984,REHOBOTH,MA,2769,M,Y,100000,5.3,0,1000
Ferdi,Stumptner,919,166-1529,MONROE,NC,28110,S,N,73000,7.263986,3300,0
Mogens,Rappoport,412,109-1687,PITTSBURGH,PA,15212,S,N,68500,3.07,0,0
Derwent,Stollon,301,146-1394,ELLICOTT CITY,MD,21043,M,Y,50000,4.75,0,2400
Prabal,Rauglaudre,701,158-1546,WAHPETON,ND,58074,M,Y,67500,2.538187,0,3300
Munseok,Verlind,304,159-1667,CHARLESTON,WV,25360,M,N,66000,6.5,0,0
Keikichi,Faour,913,178-2031,COLWICH,KS,67030,S,Y,79000,6.45,2250,2250
Thirumalai,Tuncel,803,124-1785,VARNVILLE,SC,29944,M,Y,40500,7.0,0,3300
Yibing,Gauyacq,571,148-1806,ALEXANDRIA,VA,22350,S,Y,46000,5.75,900,900
Niladri,Koppel,973,192-1219,PHILLIPSBURG,NJ,8865,M,Y,27000,1.5103958,0,1500
Barney,Delatizky,207,177-1858,STOCKHOLM,ME,4783,S,Y,30500,8.5,2850,2850
Christophe,Stanica,803,105-1714,LA VETA,IA,29585,S,N,69500,7.0,3300,0
Jaap,Bentaleb,937,182-1083,SHELBY,OH,44875,M,N,23000,1.3095077,0,0
Wiliam,Klupsz,701,100-1636,SAINT ANTHONY,ND,58566,S,N,41500,2.2367885,3300,0
Jinwoo,Ehrenberger,406,126-1609,LEWISTOWN,MT,59457,S,Y,69500,6.9,1900,1900
Ewgeni,Bannelier,207,190-1579,WOOLWICH,ME,4579,M,Y,73000,8.5,0,2850
Sastry,Wilhite,206,125-1217,VALLEYFORD,WA,99036,M,N,83500,0.0,0,0
Sethu,Demoen,970,192-1846,RAND,CO,80473,S,Y,72000,4.63,0,0
Russ,Sekhar,520,162-1867,FOUNTAIN HILLS,AZ,85268,M,Y,7500,2.87,0,2300
Garth,Studzinski,207,102-1360,LINCOLNVILLE CENTER,ME,4850,S,N,86500,8.5,2850,0
Ari,Lavva,954,173-1163,THE VILLAGES,FL,32163,M,Y,17500,0.0,0,0
Pao,Fushchich,541,188-1929,COTTAGE GROVE,OR,97424,S,N,57500,9.0,159,0
Seshashayee,Kirkman,731,162-1301,SOMERVILLE,TN,38068,S,Y,89500,0.0,0,0
Ryuichi,Clouatre,870,164-1829,HOT SPRINGS NATIONAL PARK,AR,71914,M,Y,81500,7.0,0,20
Chienwen,Dybig,253,147-1201,MORTON,WA,98356,M,N,78000,0.0,0,0
Rajaraman,Billaud,408,143-1799,HARTMAN,IA,92278,S,N,43500,9.3,87,0
Marzena,Oxenboll,760,112-1062,COACHELLA,CA,92236,M,Y,27500,6.00035,0,272
Diana,Thollembeck,205,104-1833,BIRMINGHAM,AL,35283,S,Y,4000,5.0,1500,300
Magy,Ghazalie,405,142-1909,LONE GROVE,OK,73443,M,N,44500,6.25,0,0
Ubirajara,Nadella,706,148-2015,ATLANTA,GA,30340,M,Y,34500,6.0,0,3000
Xiaohui,Eliens,703,191-1453,ALMONT,VA-typoNV,24441,M,N,36500,5.75,0,0
Kin,Lavalette,406,122-1120,BONNER,MT,59823,S,N,78000,6.9,1900,0
Tomonori,Otterbein,207,168-1460,PORTLAND,ME,4123,S,Y,24500,8.5,2850,2850
Rakesh,Simutis,620,124-1447,KISMET,KS,67859,S,Y,76500,6.45,2250,2250
Moriyoshi,Kubota,479,163-1887,FOX,AR,72051,S,N,76000,7.0,20,0
Pia,Luck,334,188-1849,HOLLYWOOD,AL,35752,S,N,57000,5.0,1500,0
Sinan,Chaudry,315,199-1872,ATHENS,NY,12015,M,Y,13000,4.0289636,0,1000
Fumitake,Leeper,815,126-2013,MATTOON,IL,61938,S,N,83000,3.0,2000,0
Henda,Suraweera,936,163-1896,LEESVILLE,TX,78122,M,Y,69500,0.0,0,0
Vicenzo,Nakatani,207,188-1441,MACHIAS-typoMADISON LAKE,ME-typoIA,4654,S,Y,22000,8.5,2850,2850
Vitaliano,Altus,907,125-1034,UNALAKLEET-typoALMONT,AK-typoNV,99684,M,N,95500,0.0,0,0
Terunao,Whiteleather,229,136-1949,DULUTH,GA,30095,S,N,84500,6.0,2700,0
Kimmo,Kobuchi,862,151-1384,ELIZABETH,NJ,7202,S,Y,54000,1.9362082,1000,1500
Qiang,Nemetz,406,177-1648,PABLO,MT,59855,M,N,88000,6.9,0,0
Uri,Chueh,540,188-1230,PHENIX,VA,23959,S,Y,59000,5.75,900,900
Yike,Kopetz,878,167-1601,BIRD IN HAND,PA,17505,S,Y,65500,3.07,0,0
Chagit,Yokomizo,775,169-1025,LUND,NV,89317,S,N,25000,0.0,0,0
Thaddeus,Anjum,216,174-1378,WASHINGTON COURT HOUSE,OH,43160,M,N,92000,3.5999541,0,0
Bodhi,Pelletreau,215,115-1532,FORD CITY,PA,16226,M,Y,62000,3.07,0,0
Colm,Kerntopf,503,188-1656,BLACHLY-typoMADISON LAKE,NV,97412,M,N,56000,9.0,0,0
Iara,Griffioen,865,113-1241,DUCK RIVER,TN,38454,M,N,37500,0.0,0,0
Fumiya,Randi,515,106-2009,VILLISCA,IA,50864,S,Y,83500,8.98,40,40
Haitao,Melkman,205,119-1684,OXFORD,AL,36203,S,Y,40500,5.0,1500,300
Doohun,Stevenson,979,195-1454,FRITCH,TX,79036,S,Y,65500,0.0,0,0
Juana,Baz,207,110-1078,AUBURN,ME,4210,M,N,59000,8.5,0,0
Pravil,Carlsson,907,149-1649,HARTMAN,MI,99727,S,Y,40500,0.0,0,0
Iveta,Rosca,304,142-1928,ELKHORN,WV,24831,M,Y,98000,6.5,0,2000
Kinji,Balcazar,337,109-1033,BRANCH,LA,70516,S,N,60500,6.0,4500,0
Kohji,Alsup,256,191-1644,ALMONT,CT,35673,S,N,20500,5.0,1500,0
Herhard,Zieschang,907,143-1990,ANCHORAGE,AK,99515,M,N,95500,0.0,0,0
Hector,Padegs,623,168-1900,NORTH FORT MYERS,IA,85743,S,N,48500,3.46675,2100,0
Seyed,Ehrhart,802,176-2074,MOUNT HOLLY,VT,5758,M,N,67500,4.348069,0,0
Hana,Prete,401,127-1298,NARRAGANSETT,RI,2882,S,N,22500,0.0,0,0
Noel,Crivelli,410,169-1202,BALTIMORE,MD,21297,M,N,67500,4.75,0,0
Kazukuni,Gumm,727,145-1593,CANTONMENT,FL,32533,S,Y,42500,0.0,0,0
Wataru,Bertelrud,406,175-1060,FORT PECK,MT,59223,M,Y,15000,6.9,0,1900
Nobuaki,Graf,775,112-1918,MERCURY,NV,89023,S,Y,60000,0.0,0,0
Koujuch,Kolmogorov,719,150-2036,GARDNER,CO,81040,S,Y,74500,4.63,0,0
Gerard,Jezek,603,121-1883,WINCHESTER,NH,3470,S,Y,39500,0.0,0,0
Stacia,Sigle,701,163-1902,GOLVA,ND,58632,M,Y,58000,2.4280605,0,3300
Rostam,Flagella,443,187-1849,CRISFIELD,MD,21817,M,Y,59000,4.75,0,2400
Sandi,Henriksson,802,160-1145,BOMOSEEN,VT,5732,S,Y,7000,3.6,3300,3300
Xinxin,Marchegay,202,137-1311,WASHINGTON,DC,20208,M,N,15000,5.625,0,0
Shai,Collings,907,110-1083,HOMER-typoLA VETA,GA,99603,M,N,62000,0.0,0,0
Daniel,Ellozy,719,188-1092,FLORISSANT,CO,80816,S,Y,83000,4.63,0,0
Jaykumar,Strcalov,845,147-1134,KNOXBORO,NY,13362,S,Y,22500,4.083994,0,1000
Alin,Minet,701,119-1182,AMENIA,ND,58004,M,Y,39500,2.213604,0,3300
Toyohiko,Leguy,520,150-2098,TUCSON,AZ,85748,S,Y,47500,3.4512498,2100,2300
Becky,Kukimoto,234,177-1139,LITHOPOLIS,OH,43136,M,N,82500,3.2846026,0,0
Annemarie,Redmill,202,196-1926,WASHINGTON,DC,20017,S,Y,56000,9.0,1370,1370
Goncalo,Wissmann,316,108-1425,PRETTY PRAIRIE,KS,67570,M,Y,1000,3.5,0,2250
Pirjo,Skaar,606,131-1738,LOUISVILLE,KY,40228,M,Y,40000,4.0555553,0,20
Gentaro,Mapelli,208,170-1386,KING HILL,ID,83633,S,Y,17000,6.0967813,3300,3300
Shaogang,Hillston,870,150-1145,JONESBORO,AR,72403,S,N,10000,2.5778654,20,0
Seijo,Tohma,469,197-1998,SEAGOVILLE,TX,75159,S,N,33500,0.0,0,0
Kazufumi,Korupolu,207,132-1141,SEBAGO LAKE-typoHARTMAN,ME-typoWV,4075,M,N,27000,8.5,0,0
Liangjie,Moudini,304,172-1774,SOD,WV,25564,S,Y,72000,6.5,2000,2000
Gudala,Kaderali,304,187-1661,CHARLESTON,WV,25356,S,N,62500,6.5,2000,0
Xiulin,Reif,719,133-1183,MANITOU SPRINGS,CO,80829,S,Y,16500,4.63,0,0
Subhodev,Kocur,316,164-1991,WHITEWATER,KS,67154,M,N,6500,3.5,0,0
Amal,Cippico,234,137-1204,FORT JENNINGS,OH,45844,S,Y,54500,2.3551464,1300,1300
Prabhudev,Calingaert,313,167-1053,ELBERTA,MI,49628,S,N,73000,3.9,3100,0
Krishan,Earley,302,106-1766,NASSAU,DE,19969,M,N,27500,3.7340908,0,0
Mauno,Benner,580,196-1930,LENAPAH,OK,74042,S,Y,63000,6.25,1000,1000
Pavan,Emmes,540,122-1012,VIRGINIA BEACH,VA,23467,S,Y,77500,5.75,900,900
Shriram,Warnock,202,192-1259,WASHINGTON,DC,20270,S,Y,15000,5.625,1370,1370
Lila,Medvidovic,802,164-1433,LONDONDERRY,VT,5148,M,N,3000,3.6,0,0
Yael,Bannelier,912,100-1942,CLAYTON,GA,30525,S,Y,40500,6.0,2700,3000
Peixin,Fraichard,479,182-1850,FIFTY SIX,AR,72533,S,N,70500,7.0,20,0
Saku,Wenger,714,144-1937,GLENDALE,CA,91225,S,Y,62500,9.3,87,272
Jinjuan,Ciarlo,910,180-2038,POLKTON,NC,28135,S,Y,55000,6.8863635,3300,3300
Thoms,Rylands,234,129-1596,BOLIVAR,OH,44612,M,Y,35500,1.7244437,0,1300
Serdar,Dengi,330,118-2009,DAYTON,OH,45419,M,Y,21500,1.2597154,0,1300
Marleen,Bradey,605,145-1075,ESTELLINE,SD,57234,S,N,32500,0.0,0,0
Camino,Nemeti,702,103-2060,SPARKS,NV,89435,S,N,5000,0.0,0,0
Zhimming,Toben,620,147-1505,MISSION,KS,66202,M,N,62000,6.45,0,0
Elias,Krotopoulou,978,117-1054,WEBSTER,MA,1570,S,Y,34500,5.3,3575,1000
Hyun,Reeves,803,121-1916,HUGER,SC,29450,S,Y,9500,5.5335608,3300,3300
Motohide,Worner,808,131-1881,HONOLULU,HI,96839,S,N,64500,8.25,1040,0
Alf,Farrahi,808,140-1309,WAIMEA,HI,96796,M,Y,3500,1.6703947,0,1040
Seungho,Bruin,480,196-1461,LUKEVILLE,AZ,85341,M,N,54500,3.5597498,0,0
Ahto,Smiraglia,907,113-1298,ANCHORAGE,AK,99509,M,Y,84500,0.0,0,0
Fuhua,Beeson,775,102-1742,WINNEMUCCA,NV,89445,S,Y,85500,0.0,0,0
Corina,Moshkov,775,149-1253,PAHRUMP,NV,89041,M,N,27500,0.0,0,0
Branka,Nisonger,774,181-1876,ASHLAND,MA,1721,S,N,20000,5.3,3575,0
Chiranjit,Mauboussin,706,171-1858,BLAKELY,GA,39823,S,Y,49500,6.0,2700,3000
Rivka,Gecsei,731,196-1413,GIBSON,TN,38338,S,Y,17500,0.0,0,0
Eckhard,Gradenigo,501,134-1590,SEARCY,AR,72145,M,Y,79000,7.0,0,20
Bangqing,Raper,505,150-1103,JEMEZ SPRINGS,NM,87025,S,Y,57500,5.3,3300,3300
Kimihiro,Moshkov,505,118-1453,BLANCO,NM,87412,S,Y,2000,1.7,3300,3300
Merritt,Koppelaar,802,138-1004,WOLCOTT,VT,5680,M,Y,58000,4.1590624,0,3300
Gerti,Haberlandt,540,166-1893,MECHANICSVILLE-typoNORTH FORT MYERS,GA,23111,M,N,37500,5.75,0,0
Bart,Nitzan,701,106-1497,BATHGATE,ND,58216,S,N,54500,2.3874876,3300,0
Zhuoan,Boegh,276,135-1884,CROCKETT,VA,24323,M,N,1000,2.0,0,0
Marta,Kunchithapadam,605,114-1449,TRAIL CITY-typoHARTMAN,MI,57657,S,N,69500,0.0,0,0
Takuo,Homond,989,166-2027,DETROIT,MI,48244,S,N,2000,3.9,3100,0
Stacey,Spence,309,131-1661,MADISON LAKE,NV,60172,S,N,51000,3.0,2000,0
Sait,Hutton,970,186-1732,DENVER,CO,80295,S,Y,99000,4.63,0,0
Chien,Arlazarov,605,101-1841,PIERPONT,SD,57468,M,N,14500,0.0,0,0
Joaquim,Bertilsson,641,142-1143,FARMERSBURG,IA,52047,M,Y,81500,8.98,0,40
Gultekin,Niessner,646,141-1572,VERONA BEACH,NY,13162,M,Y,28000,4.115854,0,1000
Malti,Kaack,414,178-1388,MARSHFIELD,WI,54449,S,N,89500,6.0014787,700,0
Laurentiu,Borgstrom,860,174-1514,NEW BRITAIN,CT,6052,S,Y,50500,5.0,12750,0
Lil,Minshall,602,196-1550,PHOENIX,AZ,85043,S,N,75000,3.8775,2100,0
Darse,Fastenbauer,219,150-1632,LAKE STATION,IN,46405,S,N,35500,3.4,1000,0
Hamish,Schijf,505,100-1379,MCALISTER,NM,88427,S,N,5500,1.7,3300,0
Yingjia,Kraetzl,606,143-1468,FRANKFORT,KY,40621,S,N,97000,6.0,20,0
Neil,Ziauddin,860,137-1219,NORWALK,CT,6852,M,Y,82000,5.0,0,0
Gad,Slaman,843,176-1429,BOWLING GREEN,SC,29703,S,N,22500,7.0,3300,0
Izak,Schmerl,239,147-1631,SAINT PETERSBURG,FL,33702,M,Y,68500,0.0,0,0
Seungjoon,Hegenbarth,617,139-1722,SOMERSET,MA,2726,M,Y,35500,5.3,0,1000
Tetsuji,Lafuente,206,112-1692,CATHLAMET,WA,98612,S,Y,99000,0.0,0,0
Sathis,Abrahao,308,199-1776,CRAIG,NE,68019,M,Y,35500,6.84,0,103
Katsuhiro,Mitomo,919,195-1708,CHARLOTTE,NC,28211,S,Y,85000,7.515734,3300,3300
Naoaki,Galyean,605,180-1261,BUFFALO GAP,SD,57722,M,N,97000,0.0,0,0
Fahimeh,Taillibert,207,176-1954,BETHEL,ME,4217,M,Y,47000,8.5,0,2850
Hidetsune,Hintikka,978,136-1426,BRAINTREE-typoHARTMAN,MA-typoNV,2184,M,Y,84000,5.3,0,1000
Hiroki,Rogozhnikova,406,155-1020,ACTON,MT,59002,M,Y,67000,6.9,0,1900
Munir,Kirihata,603,119-1193,SOUTH SUTTON,NH,3273,M,N,28000,0.0,0,0
Qiang,Farinha,207,165-1935,AUGUSTA,ME,4336,M,N,98000,8.5,0,0
Ajrapet,Toulouse,606,110-1365,CARLISLE,KY,40311,S,Y,54500,4.861111,20,20
Ullrich,Ostertag,808,199-1975,HONOLULU,HI,96801,M,Y,49000,8.25,0,1040
Nari,Gulla,702,190-1114,NORTH FORT MYERS,NV-typoMI,89144,M,Y,14000,0.0,0,0
Aura,Kisuki,947,125-1235,EAST LANSING,MI,48824,M,N,17000,3.9,0,0
Yoshimoto,Bank,540,107-1845,SCOTTSBURG-typoHARTMAN,NV,24589,S,N,9000,3.607143,900,0
Jinchang,Laski,630,187-1263,BUSHNELL,IL,61422,M,N,68000,3.0,0,0
Minjae,Take,907,181-1816,CHEVAK,AK,99563,M,N,42500,0.0,0,0
Danu,O'Callaghan,907,157-1068,SHUNGNAK-typoALMONT,NV,99773,M,N,27500,0.0,0,0
Amund,Kruiskamp,406,173-1326,BUSBY,MT,59016,M,N,7000,3.3905172,0,0
Nga,Sutre,704,172-2033,MATTHEWS,NC,28105,M,Y,66500,7.1276226,0,3300
Belen,Schiller,732,137-1380,HANCOCKS BRIDGE,NJ,8038,S,Y,23500,1.4551979,1000,1500
Emden,Berezin,985,157-1601,PLAQUEMINE,LA,70764,S,N,27500,6.0,4500,0
Burkhart,Bitar,208,115-1654,DIETRICH,ID,83324,S,N,52000,7.8,3300,0
Yngve,Doo,301,136-1019,BALTIMORE,MD,21288,M,Y,4500,4.75,0,2400
Gareth,Sancho,775,119-1600,VERDI,NV,89439,M,N,68500,0.0,0,0
Avigdor,Lebah,760,185-1900,CALABASAS,CA,91372,S,Y,68000,9.3,87,272
Vahid,Cavalli,605,149-1311,FAITH,SD,57626,M,Y,88500,0.0,0,0
Ada,Goradia,769,114-1897,SALTILLO,MS,38866,M,Y,15500,5.0,0,1500
Haakon,Kruiskamp,775,136-2080,LAS VEGAS,NV,89162,S,N,64000,0.0,0,0
Jusung,Andraka,701,104-2023,BALFOUR,ND,58712,S,Y,40000,2.2194002,3300,3300
Joji,Chellappa,256,154-2071,TRAFFORD,AL,35172,M,N,71000,5.0,0,0
Sergui,Freedom,202,111-1812,WASHINGTON,DC,20536,S,Y,97500,9.0,1370,1370
Bilha,Baudet,907,136-1064,KENAI,AK,99611,M,N,50500,0.0,0,0
Harjinder,Mimpen,313,119-1155,CARSONVILLE,MI,48419,S,Y,26000,3.9,3100,3100
Dikran,Sandkuhl,802,147-1758,NORTH BENNINGTON,VT,5257,S,N,70500,4.407756,3300,0
Paola,Cosmadopoulos,419,131-1009,WARREN,OH,44488,M,Y,10500,0.8945718,0,1300
Prithviraj,Monkewich,208,166-1000,MALTA,ID,83342,S,N,52500,7.8,3300,0
Deganit,Cannard,808,112-1316,HONOLULU,HI,96819,S,Y,61500,8.25,1040,1040
Kwangkeun,Lenhof,405,168-1813,BISON,OK,73720,S,Y,11000,6.25,1000,1000
Conal,Gradel,253,131-2042,WOODINVILLE,WA,98077,M,Y,94500,0.0,0,0
Soummya,Sugimura,720,108-1900,COMO,CO,80432,S,Y,14500,4.63,0,0
Talia,Munch,225,188-1235,CHASE,LA,71324,M,Y,18500,3.92,0,1000
Lipo,Jolfaei,360,182-1745,SOUTH BEND,WA,98586,S,N,60500,0.0,0,0
Nir,Caneghem,308,143-1933,WILBER,NE,68465,S,N,14500,4.70888,103,0
Keshav,Lepage,507,145-1325,COLERAINE,MN,55722,M,N,65500,7.7507467,0,0
Tomomasa,Cheikhrouhou,573,181-1578,HOUSTONIA,MO,65333,M,N,34500,6.0,0,0
Imara,Velardi,505,131-1353,ROSWELL,NM,88202,M,Y,97000,5.3,0,3300
Amichai,Cornelius,304,100-1100,MOHAWK,WV,24862,S,Y,60000,6.5,2000,2000
