FName,LName,AreaCode,Phone,City,State,Zip,MaritalStatus,HasChild,Salary,Rate DOUBLE,SingleExemp,ChildExemp
Jago,Poel,207,199-1409,BIDDEFORD,ME,4007,M,N,14000,6.483577,0,0
Fangju,Vrecion,501,133-1754,COMPTON-typoMADISON LAKE,WV,72624,S,Y,69000,7.0,20,20
Kester,Hubbner,803,138-1762,GABLE,SC,29051,S,N,60000,7.0,3300,0
Lyman,Delugach,334,163-1191,LOGAN,AL,35098,M,N,84500,5.0,0,0
Wenan,Trinidad,405,135-1717,SAVANNA,OK,74565,M,N,71000,6.25,0,0
Prodip,Troyer,731,185-1648,CRUMP,TN,38327,S,Y,44000,0.0,0,0
Uming,Bommel,540,109-1548,VIENNA,VA,22185,S,Y,49500,5.75,900,900
Ren,Lauterbach,503,111-1318,CASCADIA,OR,97329,S,N,6500,8.948718,159,0
Margherita,Karsai,231,110-1598,DETROIT,MI,48288,M,N,92000,3.9,0,0
Mirsad,Dingus,208,195-2032,GENESEE,ID,83832,M,Y,49000,7.8,0,3300
Kjell,Birsak,320,114-1595,EXCELSIOR,MN,55331,S,Y,9500,5.35,3300,3300
Shuguang,Kriplani,252,176-2051,GREENSBORO,NC,27419,M,Y,36500,6.498252,0,3300
Gianni,Dress,580,119-1293,MARLOW,OK,73055,M,Y,60500,6.25,0,1000
LuoQuan,Rahmer,402,140-1498,RUSKIN,NE,68974,S,Y,99500,6.84,103,103
Lambert,Siprelle,505,150-1257,SUNLAND PARK,NM,88063,M,Y,79500,5.3,0,3300
Birger,Rosenmann,502,108-1196,HARDYVILLE-typoBEACON FALLS,KY-typoCT,42746,M,Y,96000,6.0,0,20
Sumitaka,Betz,608,195-2098,CUBA CITY,WI,53807,S,N,43500,5.2022223,700,0
Roope,Pflugl,401,117-1986,GREENE,RI,2827,S,N,44000,0.0,0,0
Leni,Barr,716,121-2029,WESTBURY,NY,11594,M,Y,30500,4.1303353,0,1000
Anamaria,Chandru,401,161-1745,PROVIDENCE,RI,2912,S,Y,21000,0.0,0,0
Helmar,Olveszky,802,182-1094,UNDERHILL,VT,5489,M,Y,53000,4.059585,0,3300
Wenceslas,Asmuth,502,132-1877,LOUISVILLE,KY,40228,M,N,5000,2.1111112,0,0
Evelyne,Kopetz,662,105-1591,CRYSTAL SPRINGS,MS,39059,S,N,85000,5.0,6000,0
Kyoung,Sidje,361,181-1932,CARROLLTON,TX,75007,S,N,84500,0.0,0,0
Song,Zettel,772,125-1012,PALATKA,FL,32178,M,N,54000,0.0,0,0
Amancio,Klevans,224,119-1446,LA VETA,CT,61756,S,N,53000,3.0,2000,0
Raminder,Campadelli,304,126-1644,ONEGO,WV,26886,M,N,18000,3.56,0,0
Aurel,Bernhard,701,144-2002,MAXBASS,ND,58760,S,Y,16000,2.1,3300,3300
Albrect,Daskalopulu,501,152-1169,JACKSONVILLE,AR,72076,M,N,11500,2.9364169,0,0
Naoshi,Gagvani,505,175-1739,DONA ANA,NM,88032,M,Y,31000,5.3,0,3300
Kouchi,Bayraktar,425,199-1860,HARTMAN,WA-typoWV,99202,M,N,79000,0.0,0,0
Markus,Mutch,718,103-1526,FLORAL PARK,NY,11001,S,Y,34000,4.15061,0,1000
Gad,Giannotti,870,119-1873,FORT SMITH,AR,72913,S,N,26000,6.4024143,20,0
Indradeep,Narasayya,602,188-2089,PHOENIX,AZ,85096,M,Y,54000,3.552,0,2300
Saeko,Nikovski,603,150-1637,SOUTH SUTTON,NH,3273,S,Y,30000,0.0,0,0
Mamoru,Juvin,813,134-1458,WAVERLY-typoNORTH FORT MYERS,CT,33877,M,N,3500,0.0,0,0
Hsiangchu,Milicic,540,129-1402,SHORTT GAP,VA,24647,M,Y,54000,5.75,0,900
Chinhyun,Hirzer,401,166-1092,CHARLESTOWN-typoALMONT,RI-typoIA,2813,S,N,75000,0.0,0,0
Cheng,Meusel,781,140-2042,MARSTONS MILLS,MA,2648,M,N,87500,5.3,0,0
Kyujin,DeFouw,202,156-1395,WASHINGTON,DC,20578,M,Y,87500,9.0,0,1370
Shay,Guerrieri,302,110-1706,LAUREL,DE,19956,S,N,37500,4.415909,110,0
Shun'ichi,Weisenberg,775,148-1409,LAS VEGAS,NV,89105,S,Y,29000,0.0,0,0
Boyko,Bian,262,112-1009,MADISON,WI,53719,S,N,87000,5.958041,700,0
Bonghee,Basermann,571,186-1334,WAKE,VA,23176,M,Y,63000,5.75,0,900
Wade,Vasanthakumar,316,117-1141,LECOMPTON,KS,66050,S,N,47500,6.45,2250,0
Oliviero,MacRobert,320,166-1988,AUSTIN,MN,55912,S,Y,15000,5.35,3300,3300
Christa,Reitenspies,605,149-1251,BROOKINGS,SD,57006,M,Y,95500,0.0,0,0
Changsik,Jacquet,425,158-1423,MOHLER,WA,99154,M,Y,30500,0.0,0,0
Yacine,Isbell,360,106-2010,FEDERAL WAY,WA,98023,S,Y,7500,0.0,0,0
Ricky,Lismont,319,120-1265,DOW CITY,IA,51528,S,N,59000,8.98,40,0
Mildred,Fritts,312,187-1470,CHENOA,IL,61726,S,Y,94500,3.0,2000,2000
Rain,Cremilleux,952,186-1041,EUCLID,MN,56722,M,N,16500,5.35,0,0
Wuxu,Wilm,217,135-1371,TISKILWA,IL,61368,M,Y,82500,3.0,0,2000
Pino,Marinova,939,194-1962,AIBONITO,PR,705,M,N,31500,0.0,0,0
Irmtraut,Allinson,717,118-2030,WEST CHESTER,PA,19380,S,N,3000,3.07,0,0
Honglan,Landy,913,184-1414,COPELAND,KS,67837,S,N,80500,6.45,2250,0
Junxian,Moorman,843,170-1310,JAMESTOWN,SC,29453,M,Y,84000,7.0,0,3300
Aspi,Roussille,541,118-1305,RUFUS,OR,97050,M,Y,69000,9.0,0,159
Goopeel,Bett,410,115-1866,LAUREL,MD,20707,M,N,18000,4.75,0,0
Moheb,Iacobetz,808,169-1811,WAIALUA,HI,96791,M,N,500,1.4,0,0
Subash,Arens,662,115-1925,MONTICELLO,MS,39654,M,Y,99500,5.0,0,1500
Wamberto,Purday,580,182-1341,TULSA,OK,74134,S,Y,14500,6.25,1000,1000
Shogo,Pinkal,910,176-1897,RALEIGH,NC,27622,S,N,62000,7.0332165,3300,0
Ziv,Semmens,801,105-1065,KOOSHAREM,UT,84744,S,N,51500,7.0,2475,0
Keumog,Okurowski,803,118-1678,CAMDEN,SC,29020,S,Y,71000,7.0,3300,3300
Sanat,Canepa,309,116-1099,CHICAGO,IL,60642,S,Y,83500,3.0,2000,2000
Jiangling,Didic,334,112-1416,PELL CITY,AL,35125,M,N,100000,5.0,0,0
Ruedi,Schaft,509,162-1649,SUMNER,WA,98390,M,N,22000,0.0,0,0
Mosleh,Jording,213,117-1897,CHATSWORTH,CA,91311,M,Y,77000,9.3,0,272
Changyuan,Mullainathan,267,172-1023,ALMONT,PA-typoGA,15728,M,Y,94500,3.07,0,0
Shimon,Piramuthu,401,116-1421,HARRISVILLE,RI,2830,S,Y,47500,0.0,0,0
Gordon,Thallinger,401,171-1187,EXETER-typoALMONT,WV,2822,M,N,94500,0.0,0,0
Meurig,Maderna,302,118-1066,HOCKESSIN,DE,19707,S,Y,44000,4.859091,110,110
Joy,Blomberg,406,155-2010,CORAM,MT,59913,S,Y,89000,6.9,1900,1900
Umang,Heiserman,270,125-1593,BOAZ,KY,42027,M,N,68500,5.638889,0,0
Chinhyun,Stadl,920,198-1815,FISH CREEK,WI,54212,S,Y,3000,4.6,700,400
Lucio,Gien,601,145-1175,TUNICA-typoNORTH FORT MYERS,MS-typoGA,38676,M,N,52000,5.0,0,0
SangMin,Hibberd,865,192-1608,MEMPHIS,TN,37501,M,Y,61500,0.0,0,0
Aharon,Yamauchi,208,109-1421,KIMBERLY,ID,83341,S,Y,18000,6.380651,3300,3300
Kaye,Bui,402,172-1253,BRADY,NE,69123,M,Y,78000,6.84,0,103
Frederic,Sanada,714,169-1499,RIPON,CA,95366,S,Y,94500,9.3,87,272
Naomichi,Seubert,907,120-1937,LA VETA,AK-typoGA,99777,M,N,42500,0.0,0,0
Jesus,Fleck,713,161-1289,SULPHUR SPRINGS,TX,75482,S,N,34500,0.0,0,0
Besma,Crotty,605,137-1405,NEW HOLLAND,SD,57364,M,N,85500,0.0,0,0
Xiaolan,Ostertag,940,152-1799,WEESATCHE,TX,77993,S,N,46000,0.0,0,0
Shelly,Cedeno,808,158-1964,KAAAWA,HI,96730,S,Y,93500,8.25,1040,1040
Frits,Wigderson,616,189-2061,POWERS,MI,49874,M,N,69500,3.9,0,0
Rattikorn,Zisapel,801,172-1578,TRIDELL,UT,84076,S,N,48500,7.0,2475,0
Balint,Kabalevsky,208,108-1948,BOISE,ID,83732,M,N,40500,7.8,0,0
Channing,Horvitz,304,156-1963,ALBRIGHT,WV,26519,M,N,49000,5.73,0,0
Mariemma,Eterovic,402,160-1107,CONCORD,NE,68728,M,Y,66500,6.84,0,103
Gaofeng,Kratochvil,304,171-1194,LA VETA,WV-typoIA,25203,S,N,9500,3.0,2000,0
Debashish,Akiyama,228,138-1323,TILLATOBA,MS,38961,S,Y,65000,5.0,6000,1500
Minshen,Bage,318,188-1308,CAMPTI,LA,71411,S,N,62500,6.0,4500,0
Joao,Hoogendoorn,641,141-2061,BELLE PLAINE-typoLA VETA,IA-typoGA,52208,M,N,92000,8.98,0,0
Masahide,Berend,307,142-2061,SHAWNEE,WY,82229,M,N,67500,0.0,0,0
Injun,Heylen,804,183-1767,SCOTTSBURG,VA,24589,S,N,73500,5.75,900,0
Margrit,Crames,414,118-1079,LANCASTER,WI,53813,M,N,7500,4.6,0,0
Nimar,McNicholl,302,113-1530,WILMINGTON,DE,19899,M,Y,14000,2.8136363,0,110
Elke,Ohmori,423,145-1056,KINGSPORT,TN,37669,M,Y,62500,0.0,0,0
Kazushige,Snelling,808,180-2054,FORT SHAFTER,HI,96858,S,N,37500,7.799342,1040,0
Faramak,Lubin,402,149-1670,HOWELLS,NE,68641,S,N,68000,6.84,103,0
Xinhau,Gornas,808,124-1779,WAIMANALO,HI,96795,S,Y,54500,8.25,1040,1040
Katsuhisa,Mitusi,314,122-1364,RAYMONDVILLE,MO,65555,S,N,32000,6.0,2100,0
Henner,Schaar,603,114-1546,RYE BEACH,NH,3871,S,N,44500,0.0,0,0
Madhan,Kuriyan,865,189-2013,DEER LODGE,TN,37726,M,Y,7000,0.0,0,0
Joford,Miculan,401,106-1736,CLAYVILLE,RI,2815,S,N,78500,0.0,0,0
Tareq,Broadwell,937,130-1214,LIBERTY CENTER,OH,43532,S,N,39500,1.8572232,1300,0
Odette,Shinozaki,203,114-1306,ROCKFALL,CT,6481,M,Y,4500,3.0,0,0
Abdelsalam,Tasiemski,252,117-1552,GASTONIA,NC,28055,M,Y,48000,6.7395105,0,3300
Toshimori,Zuidweg,801,125-1201,BLANDING,UT,84511,M,Y,40000,7.0,0,2475
Falko,Middleton,775,199-1582,CARSON CITY,NV,89702,M,Y,66000,0.0,0,0
Katrina,Dairaine,859,101-2001,BYPRO,KY,41612,S,Y,38500,3.9722223,20,20
Henry,Rychly,704,193-1165,HARTMAN,NC-typoIA,27702,M,Y,24000,6.236014,0,3300
Melvin,Stuckle,203,134-1321,WEST HARTFORD,CT,6127,S,N,11000,5.0,12750,0
Zhexue,Banning,701,150-1218,ESMOND,ND,58332,S,N,91000,2.8106048,3300,0
Gou,Oshisanwo,620,166-1229,LONGTON,KS,67352,M,N,71000,6.45,0,0
Wilfred,Mullainathan,615,186-1553,PLEASANT HILL,TN,38578,S,N,54500,0.0,0,0
Lora,Meguro,804,180-1993,CROZET,VA,22932,S,N,53500,5.75,900,0
Felex,Tulley,801,187-1639,DUCK CREEK VILLAGE,UT,84762,M,Y,22000,7.0,0,2475
Maksim,Yahyapour,208,141-1781,FELT,ID,83424,M,Y,50000,7.8,0,3300
Marcian,Rodite,860,198-1218,STAMFORD,CT,6907,S,N,67000,5.0,12750,0
Ravindra,Kodama,610,131-1299,NORTHERN CAMBRIA,PA,15714,M,N,72500,3.07,0,0
Antonella,Halici,636,178-1329,REEDS,MO,64859,M,Y,3000,2.625,0,1200
Zahir,Phiphobmongkol,304,145-1108,RONCEVERTE,WV,24970,M,Y,68500,6.5,0,2000
Venkatesan,Bodla,609,188-1602,ALMONT,NJ-typoWV,8090,S,N,88500,2.480302,1000,0
Katharina,Dutta,603,129-2088,EATON CENTER,NH,3832,M,Y,85000,0.0,0,0
Jaihie,Mosedale,215,199-1737,FISHERTOWN,PA,15539,M,Y,79500,3.07,0,0
Emile,Galicia,207,140-2024,EAGLE LAKE,ME,4739,M,Y,68000,8.5,0,2850
Wentong,Musin,801,188-1666,LA VETA,IA,84667,S,Y,49000,7.0,2475,2475
Vasant,Halliwell,662,123-1934,LA VETA,MS-typoGA,38686,M,Y,65500,5.0,0,1500
Sastry,Schoning,520,150-1101,ARLINGTON,AZ,85322,S,Y,29500,3.1722498,2100,2300
Jihie,Ciolek,503,157-1055,ELGIN,OR,97827,S,Y,96500,9.0,159,159
Steephane,Agarawala,202,166-1113,WASHINGTON,DC,20301,M,N,2000,4.5,0,0
Ebrahim,Spray,985,101-1893,NEW ORLEANS,LA,70130,M,N,51000,6.0,0,0
Vale,Maccabe,620,126-1468,TOPEKA,KS,66637,S,N,44500,6.45,2250,0
Mahmoud,Tait,815,138-1380,HARTMAN,CT,62926,M,Y,36000,3.0,0,2000
Clit,Cashman,401,172-1662,MIDDLETOWN,RI,2842,M,Y,80000,0.0,0,0
Uros,Stolboushkin,620,134-2046,OAKLEY,KS,67748,S,N,29000,6.253333,2250,0
Cort,Rosenkrantz,402,122-1037,NORFOLK,NE,68702,S,N,40500,6.84,103,0
Hanns,Beau,307,131-1777,GRANGER,WY,82934,S,N,76500,0.0,0,0
Gordon,Wallenborn,920,134-1553,LYONS,WI,53148,S,Y,52000,5.349911,700,400
Shachindra,Brochard,603,117-1406,NORTH SANDWICH,NH,3259,M,Y,30500,0.0,0,0
Nectaria,Rieu,240,165-1555,IJAMSVILLE,MD,21754,M,Y,16500,4.75,0,2400
Pradip,Marzurkiewicz,939,197-1619,SAN JUAN,PR,915,S,N,42500,0.0,0,0
Meltem,Hooman,617,102-1510,WILLIAMSTOWN,MA,1267,S,N,73000,5.3,3575,0
Lyudmil,Skala,704,106-2082,MOUNT AIRY,NC,27030,S,N,37000,6.5087414,3300,0
Wasim,Harangsri,405,148-1577,WATTS,OK,74964,M,N,79000,6.25,0,0
Tassadit,Getov,202,156-1626,WASHINGTON,DC,20575,S,Y,13000,5.175,1370,1370
Takeo,Sagayama,704,139-1298,BEACON FALLS,WV,28577,M,Y,54000,6.8653846,0,3300
Aylmer,Stark,541,192-1203,PORTLAND,OR,97223,M,Y,6500,8.948718,0,159
June,Urponen,314,135-1573,ARROW ROCK,MO,65320,S,N,78500,6.0,2100,0
Razvan,Boigelot,253,153-1792,SUMNER,WA,98352,S,Y,20000,0.0,0,0
Hla,Stenstrom,785,183-1585,LIBERAL,KS,67905,M,Y,26500,5.7616663,0,2250
Lamine,Blumberg,954,183-1363,LOCHLOOSA,FL,32662,S,Y,29000,0.0,0,0
Anmol,Giles,802,193-1987,WHITINGHAM,VT,5361,S,Y,70500,4.407756,3300,3300
Kihyun,Collinson,701,148-1245,ABSARAKA,ND,58002,S,N,78000,2.6599054,3300,0
Micheal,Rosis,980,167-1595,ROXBORO,NC,27574,M,Y,4500,6.0,0,3300
Vilena,Rajkumar,630,133-1441,ANCONA,IL,61311,M,Y,3000,3.0,0,2000
Hyeongil,Kambhampati,803,113-1351,MULLINS,SC,29574,M,Y,52500,7.0,0,3300
Dejan,Milojicic,430,153-1914,HAMSHIRE,TX,77622,S,Y,13000,0.0,0,0
Guangye,Schend,856,199-1845,WOODCLIFF LAKE,NJ,7677,M,N,28000,1.5261667,0,0
Karthik,Keum,505,189-1143,PINOS ALTOS,NM,88053,S,Y,64000,5.3,3300,3300
Sadegh,Fairtlough,208,139-1766,SANDPOINT,ID,83864,S,Y,88000,7.8,3300,3300
Uri,Buekenhout,704,119-1209,GIBSONVILLE-typoLA VETA,GA,27249,M,N,70000,7.201049,0,0
Nandit,Socorro,832,145-1404,SAN ANTONIO,TX,78235,S,N,37000,0.0,0,0
Yohji,Zadicario,401,190-2011,WAKEFIELD,RI,2880,M,N,3500,0.0,0,0
Fatemeh,Schedl,574,192-2011,NEWBERRY,IN,47449,M,Y,49500,3.4,0,1000
Loganath,Nanard,505,106-2067,SAN CRISTOBAL,NM,87564,M,Y,32000,5.3,0,3300
Mengchu,Basaran,801,193-1906,FORT DUCHESNE,UT,84026,M,Y,8500,7.0,0,2475
Changpeng,Schade,307,198-1999,LYMAN,WY,82937,M,Y,42000,0.0,0,0
Nimish,Tacic,878,158-1679,MADISON LAKE,PA-typoMI,19101,S,Y,6000,3.07,0,0
Golden,Henser,208,108-1874,PIERCE,ID,83546,S,Y,39500,7.8,3300,3300
Kokou,Speek,563,118-1522,DORCHESTER,IA,52140,M,Y,23500,3.7919755,0,40
Haleh,Porenta,516,194-1735,NEW YORK,NY,10259,M,Y,84000,4.4402437,0,1000
Alla,Hoepman,304,118-1079,NEW MARTINSVILLE,WV,26155,S,N,97000,6.5,2000,0
Hodong,Korelc,612,169-1683,SEARLES,MN,56084,M,N,10000,5.35,0,0
Anindo,Poch,561,178-2024,TAMPA,FL,33618,M,Y,65500,0.0,0,0
Shigeo,Schriesheim,406,112-1222,WEST YELLOWSTONE,MT,59758,M,N,18500,6.9,0,0
Hark,Speckmann,406,175-1722,ALMONT,MT-typoMI,59422,S,Y,16000,6.9,1900,1900
Ojelanki,Soleimanipour,901,185-1663,MEMPHIS,TN,38184,M,N,5000,0.0,0,0
Carmel,Mintchev,860,173-1530,WEST HARTLAND,CT,6091,M,Y,90500,5.0,0,0
Hakan,Yaru,269,137-1217,SPRINGPORT-typoHARTMAN,MI-typoWV,49284,M,N,16000,3.9,0,0
Candace,Sandoe,301,122-1119,GLEN BURNIE,MD,21061,S,N,64500,4.75,2400,0
Woo,Hjalmtysson,228,161-1212,MOUND BAYOU,MS,38762,S,Y,70500,5.0,6000,1500
Constanze,Rajaraman,207,187-1167,HOULTON,ME,4730,S,N,64500,8.5,2850,0
Aiqin,Torasso,952,118-1257,HOVLAND,MN,55606,M,N,55500,7.217129,0,0
Abdelwaheb,Ranst,763,109-1252,TWIN VALLEY,MN,56584,S,Y,72000,7.85,3300,3300
Gennoveffa,Kotlyar,901,151-1937,COLLEGE GROVE,TN,37046,M,Y,55000,0.0,0,0
Bhuwan,Luef,580,105-1883,INDIAHOMA,OK,73552,M,N,48000,6.25,0,0
Seungho,Hirschowitz,616,100-1539,HUDSONVILLE,MI,49426,M,Y,76000,3.9,0,3100
Kristen,Jiang,229,107-1459,FAIRBURN,GA,30213,S,Y,12500,6.0,2700,3000
Mathai,Lando,769,170-1766,SHAW,MS,38773,M,Y,18000,5.0,0,1500
Vials,Ormicki,417,105-1915,GRAVOIS MILLS,MO,65037,M,N,78000,6.0,0,0
Tuija,Itzfeldt,308,195-1008,HOWELLS,NE,68641,S,Y,65500,6.84,103,103
Gonzalo,Asperti,405,145-1304,ALMONT,NV,73439,M,Y,77500,6.25,0,1000
Georgij,Subramanya,605,168-1592,SIOUX FALLS,SD,57188,M,Y,83000,0.0,0,0
Hezhi,Miczo,801,118-1113,SALT LAKE CITY,UT,84112,M,Y,34500,7.0,0,2475
Roope,Rappoport,775,149-1341,BEATTY,NV,89003,S,N,35500,0.0,0,0
Hermano,Abellanas,505,192-1388,NEW LAGUNA,NM,87038,S,Y,16500,5.3,3300,3300
Dattatraya,Kandogan,603,151-1163,MANCHESTER,NH,3103,S,Y,46000,0.0,0,0
Aahok,Pangrle,515,147-1302,HOLY CROSS,IA,52053,S,Y,74000,8.98,40,40
Aos,Damm,605,129-1582,HARTMAN,NV,57356,M,N,93000,0.0,0,0
Weifeng,Horacek,419,164-1899,LA VETA,OH-typoGA,44101,M,N,17500,1.126936,0,0
Paulien,Gutta,405,128-1011,SPIRO,OK,74959,M,N,27000,6.25,0,0
Harris,Parmakson,808,186-1366,HONOLULU,HI,96812,S,N,30500,6.5375,1040,0
Hana,Jaakkola,813,102-1246,MIAMI,FL,33183,M,Y,22500,0.0,0,0
Iven,Gopi,435,174-1353,SALT LAKE CITY,UT,84199,M,Y,72500,7.0,0,2475
Raf,Riis,219,196-1949,COLUMBUS,IN,47203,M,Y,36500,3.4,0,1000
Theodosios,Hjelsvold,216,119-1000,BIG PRAIRIE,OH,44611,S,N,99500,3.8489156,1300,0
Tokinori,Bergen,623,179-1064,QUEEN CREEK,AZ,85240,S,N,56500,3.59075,2100,0
Hamed,Ghazalie,228,196-1305,RICHTON,MS,39476,S,Y,25000,5.0,6000,1500
Kazuhito,Caticha,503,105-1803,VIDA,OR,97488,M,N,87500,9.0,0,0
Periklis,Pedrotti,802,149-1509,BRATTLEBORO,VT,5303,M,N,7500,3.6,0,0
Ayla,Tada,918,162-1217,BLANCHARD,OK,73010,M,Y,37000,6.25,0,1000
Ataru,Khosla,609,199-1539,PITTSTOWN,NJ,8867,S,N,17000,1.4,1000,0
Nagesh,Chute,701,126-2045,PENN,ND,58362,M,N,8500,2.1,0,0
Fredric,Poss,203,192-1881,ANSONIA,CT,6401,S,Y,97500,5.0,12750,0
Oscar,Jacquot,606,111-1733,VIPER,KY,41774,S,N,27000,3.3333335,20,0
Athomas,Pacheco,920,118-1017,OREGON,WI,53575,M,Y,87000,5.958041,0,400
Verlyn,Kroener,769,194-1438,GULFPORT,MS,39503,S,N,70500,5.0,6000,0
Eiji,Buchanan,864,191-1642,ALMONT,NV,29853,S,Y,8500,5.095817,3300,3300
Sungchang,Maluszynski,401,163-1000,SHANNOCK,RI,2875,S,N,85000,0.0,0,0
Piere,Herget,423,139-2069,MADISONVILLE,TN,37354,M,N,52500,0.0,0,0
Kiam,Quatrain,304,124-2054,GALLIPOLIS FERRY,WV,25515,S,Y,95000,6.5,2000,2000
Casper,Lortz,712,171-1676,HAVELOCK,IA,50546,M,N,40500,6.4164004,0,0
Bani,Riccone,303,180-1968,SALIDA,CO,81201,M,Y,20000,4.63,0,0
Jaedong,Paillier,505,186-1232,SAN MIGUEL,NM,88058,M,N,79000,5.3,0,0
Euiseob,Olien,920,175-1964,APPLETON,WI,54915,M,Y,32500,5.011096,0,400
Elissa,Traunmuller,256,179-2058,MOBILE,AL,36671,M,N,25000,5.0,0,0
Denis,Kean,907,138-1810,ANCHORAGE,AK,99507,M,Y,23500,0.0,0,0
Francisca,Furedi,307,193-1926,BUFFALO,WY,82834,S,Y,57000,0.0,0,0
Miryam,Rieh,505,175-2062,MONTICELLO,NM,87939,S,N,80500,5.3,3300,0
Koti,Antonakopoulos,480,110-1761,PHOENIX-typoMADISON LAKE,NV,85096,S,N,51500,3.5132499,2100,0
Kamar,Puterman,830,108-1656,ROCKPORT,TX,78381,S,N,13000,0.0,0,0
Xiaoxin,Mattoso,360,124-1085,SPOKANE,WA,99223,M,Y,22000,0.0,0,0
Sanggoo,Mezyk,701,141-2071,GRACE CITY,ND,58445,S,N,18500,2.1,3300,0
Leen,Schroff,323,119-1382,ALMONT,WV,91716,M,N,18000,3.7576172,0,0
Berl,Pradelles,410,109-1271,EASTON,MD,21606,S,Y,37500,4.75,2400,2400
Daeshik,Coxon,406,175-2077,BIG ARM,MT,59910,M,N,31500,6.9,0,0
Nofumi,Herbster,318,197-1272,GLENMORA,LA,71433,M,N,17000,3.44,0,0
Ragaa,Ariyoshi,337,188-1710,MONROE,LA,71212,S,N,58500,6.0,4500,0
Refael,Salvaneschi,952,185-2046,ALMONT,NV,55572,M,Y,51000,6.977001,0,3300
Ahuva,Metha,541,160-1031,PORTLAND,OR,97202,S,N,23000,9.0,159,0
Masateru,Prata,201,170-1196,HIGHLAND PARK,NJ,8904,S,N,17000,1.4,1000,0
Hosam,Aingworth,850,182-1682,HIALEAH,FL,33002,S,N,50500,0.0,0,0
Loretta,Pictet,202,175-2027,WASHINGTON,DC,20558,S,N,13000,5.175,1370,0
Jahnavi,Kruyt,781,123-2087,NORTH ATTLEBORO,MA,2760,S,Y,79500,5.3,3575,1000
Serenella,Strasser,928,105-1614,FLAGSTAFF,AZ,86002,S,N,18000,2.994,2100,0
Clovis,Llorente,603,164-1139,NASHUA-typoHARTMAN,NV,3064,M,Y,58000,0.0,0,0
Totadri,Evers,251,187-1284,ALEXANDER CITY,AL,35011,S,Y,97000,5.0,1500,300
Putthi,Veretennikov,304,170-1330,POND GAP,WV,25160,M,Y,84000,6.5,0,2000
Gaku,Kukimoto,715,174-1229,SCHOFIELD,WI,54476,S,Y,57500,5.445474,700,400
Katsunobu,Nordbotten,907,167-1865,CRAIG,AK,99921,M,N,34500,0.0,0,0
Kejitan,Holenderski,307,189-1690,CHEYENNE,WY,82007,M,Y,54500,0.0,0,0
Surapant,Luebbert,619,138-1006,CORONADO,CA,92178,M,Y,23500,5.0560412,0,272
Ifor,Suomi,870,187-1425,SAINT PAUL,AR,72760,S,N,30000,7.0,20,0
Fan,Oizhong,802,144-1016,FLORENCE,VT,5744,S,N,82500,4.6465015,3300,0
Lane,Cousins,608,164-1085,SUN PRAIRIE,WI,53590,S,N,45000,5.228285,700,0
Konstantinos,Hekken,612,157-1225,FREEPORT,MN,56331,M,N,77500,7.85,0,0
Tsong,Derochette,304,108-1703,MILAM,WV,26838,M,Y,88000,6.5,0,2000
Anup,Cooman,701,145-1201,DENHOFF,ND,58430,S,Y,47500,2.306342,3300,3300
Lofti,Getfert,623,185-1545,LAKE HAVASU CITY,AZ,86406,M,N,62000,3.6759999,0,0
Harrie,Heiken,202,142-1343,WASHINGTON,DC,20470,S,N,31500,9.0,1370,0
Jehoshua,Furman,308,164-2010,OSMOND,NE,68765,S,Y,64500,6.84,103,103
Davi,Moudini,507,175-1751,GONVICK,MN,56644,S,N,93000,7.85,3300,0
Kayoko,Delcambre,701,131-1893,PALERMO,ND,58769,M,Y,56500,2.4106722,0,3300
Abdel,Bergeretti,719,141-1428,BONCARBO,CO,81024,M,Y,87500,4.63,0,0
Mabo,Kane,307,157-1250,OPAL,WY,83124,M,N,66000,0.0,0,0
Jurn,Standera,620,145-1461,ROBINSON,KS,66532,S,N,37500,6.45,2250,0
Cesur,Hatakka,281,104-1124,HOUSTON,TX,77202,S,N,84000,0.0,0,0
Moshe,Koyama,850,144-1542,TAMPA,FL,33651,M,Y,47500,0.0,0,0
Bohuslav,Pfefferle,702,145-1730,MOUNTAIN CITY,NV,89831,S,Y,62500,0.0,0,0
Yumi,Duris,701,195-1854,BOTTINEAU,ND,58318,S,N,76500,2.642517,3300,0
Shalosh,Bierman,601,189-1848,CRYSTAL SPRINGS,MS,39059,S,N,60500,5.0,6000,0
Fytton,Hagimont,202,172-1944,WASHINGTON,DC,20080,M,N,74000,9.0,0,0
Kunsoo,Loyot,918,188-1131,TALIHINA,OK,74571,M,N,88000,6.25,0,0
Ileana,Eizirik,989,170-1603,MUSKEGON,MI,49442,S,N,99000,3.9,3100,0
Cordelia,Michalakopoulos,334,140-1149,PIEDMONT,AL,36272,M,Y,91500,5.0,0,300
Messaoud,Bacciotti,919,180-1873,RALEIGH,NC,27640,S,N,36500,6.498252,3300,0
Wenjun,Pampoukis,434,182-1820,BURR HILL,VA,22433,M,N,6000,2.8035715,0,0
Raanan,Styles,406,172-1608,ALMONT,MT-typoIA,59446,S,N,17000,6.9,1900,0
Thom,Dulin,802,119-1245,BRIDPORT,VT,5734,S,Y,29500,3.6,3300,3300
Cyrille,Moharir,505,132-1252,CARRIZOZO,NM,88301,S,Y,70000,5.3,3300,3300
Brynjulf,Zadeh,616,135-1243,MIDLAND,MI,48667,S,Y,27500,3.9,3100,3100
Jerrell,McGuffin,574,195-1804,EVANSVILLE,IN,47708,M,Y,54000,3.4,0,1000
